group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,1033600.0,ns,582010
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,1819800.0,ns,1164020
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,2714700.0,ns,1746030
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,6009200.0,ns,2328040
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,6887600.0,ns,2910050
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,6767400.0,ns,3492060
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,6728000.0,ns,4074070
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,7226000.0,ns,4656080
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,7532100.0,ns,5238090
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,8402600.0,ns,5820100
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,9253100.0,ns,6402110
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,10056500.0,ns,6984120
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,10956400.0,ns,7566130
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,11750500.0,ns,8148140
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,13371100.0,ns,8730150
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,14072500.0,ns,9312160
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,15506800.0,ns,9894170
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,16299600.0,ns,10476180
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,16232400.0,ns,11058190
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,16730600.0,ns,11640200
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,18724500.0,ns,12222210
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,20074400.0,ns,12804220
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,21713900.0,ns,13386230
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,21757800.0,ns,13968240
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,21376100.0,ns,14550250
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,23909300.0,ns,15132260
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,28884900.0,ns,15714270
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,27454800.0,ns,16296280
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,26228200.0,ns,16878290
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,27142900.0,ns,17460300
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,27965100.0,ns,18042310
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,28875900.0,ns,18624320
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,30795900.0,ns,19206330
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,30962200.0,ns,19788340
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,31785900.0,ns,20370350
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,32772400.0,ns,20952360
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,33794900.0,ns,21534370
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,34412700.0,ns,22116380
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,33567800.0,ns,22698390
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,34312900.0,ns,23280400
