group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u128 same input,u128 :: naive_midpoint,,,,81358500.0,ns,37162398
u128 same input,u128 :: naive_midpoint,,,,75089000.0,ns,37570776
u128 same input,u128 :: naive_midpoint,,,,75423400.0,ns,37979154
u128 same input,u128 :: naive_midpoint,,,,86746300.0,ns,38387532
u128 same input,u128 :: naive_midpoint,,,,91379300.0,ns,38795910
u128 same input,u128 :: naive_midpoint,,,,86536300.0,ns,39204288
u128 same input,u128 :: naive_midpoint,,,,85735800.0,ns,39612666
u128 same input,u128 :: naive_midpoint,,,,86391200.0,ns,40021044
u128 same input,u128 :: naive_midpoint,,,,79555100.0,ns,40429422
u128 same input,u128 :: naive_midpoint,,,,79970700.0,ns,40837800
