group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,75536400.0,ns,51732516
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,76060600.0,ns,52413207
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,77306800.0,ns,53093898
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,77891800.0,ns,53774589
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,78468200.0,ns,54455280
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,78791000.0,ns,55135971
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,81195200.0,ns,55816662
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,81619700.0,ns,56497353
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,82066000.0,ns,57178044
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,83412300.0,ns,57858735
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,83897200.0,ns,58539426
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,84503200.0,ns,59220117
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,86007900.0,ns,59900808
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,88639100.0,ns,60581499
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,87976000.0,ns,61262190
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,89525300.0,ns,61942881
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,90468900.0,ns,62623572
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,90824800.0,ns,63304263
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,92219000.0,ns,63984954
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,93110200.0,ns,64665645
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,93770100.0,ns,65346336
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,95070100.0,ns,66027027
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,96903400.0,ns,66707718
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,96906700.0,ns,67388409
u64 same input,u64 :: midpoint_via_bitwise_ops,,,,98309600.0,ns,68069100
