group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,977600.0,ns,389176
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,1884700.0,ns,778352
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,2633000.0,ns,1167528
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,3294000.0,ns,1556704
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,4455700.0,ns,1945880
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,5647500.0,ns,2335056
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,6291700.0,ns,2724232
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,9234400.0,ns,3113408
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,20134600.0,ns,3502584
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,9830800.0,ns,3891760
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,10082400.0,ns,4280936
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,19841100.0,ns,4670112
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,11409700.0,ns,5059288
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,12177500.0,ns,5448464
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,13010600.0,ns,5837640
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,14249000.0,ns,6226816
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,14753400.0,ns,6615992
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,15903600.0,ns,7005168
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,16936900.0,ns,7394344
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,18251300.0,ns,7783520
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,19579300.0,ns,8172696
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,19449300.0,ns,8561872
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,20768300.0,ns,8951048
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,21524500.0,ns,9340224
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,22970500.0,ns,9729400
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,32721400.0,ns,10118576
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,22795400.0,ns,10507752
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,23380300.0,ns,10896928
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,25975200.0,ns,11286104
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,27325400.0,ns,11675280
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,27924400.0,ns,12064456
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,28016900.0,ns,12453632
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,29591800.0,ns,12842808
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,30709100.0,ns,13231984
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,31447800.0,ns,13621160
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,31720000.0,ns,14010336
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,33389100.0,ns,14399512
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,35337400.0,ns,14788688
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,44768600.0,ns,15177864
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,36263200.0,ns,15567040
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,35116900.0,ns,15956216
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,41421700.0,ns,16345392
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,48633500.0,ns,16734568
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,48323400.0,ns,17123744
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,39314100.0,ns,17512920
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,38145400.0,ns,17902096
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,40910900.0,ns,18291272
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,41428500.0,ns,18680448
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,41019500.0,ns,19069624
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,42576200.0,ns,19458800
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,44059300.0,ns,19847976
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,44599800.0,ns,20237152
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,48108700.0,ns,20626328
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,47149200.0,ns,21015504
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,50925800.0,ns,21404680
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,50316600.0,ns,21793856
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,49796100.0,ns,22183032
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,54357600.0,ns,22572208
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,52389800.0,ns,22961384
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,53194000.0,ns,23350560
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,56249000.0,ns,23739736
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,58025000.0,ns,24128912
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,56495900.0,ns,24518088
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,60917500.0,ns,24907264
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,57281300.0,ns,25296440
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,57189900.0,ns,25685616
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,60759600.0,ns,26074792
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,59717800.0,ns,26463968
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,59193700.0,ns,26853144
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,59418800.0,ns,27242320
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,70218700.0,ns,27631496
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,70261300.0,ns,28020672
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,77206400.0,ns,28409848
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,77456700.0,ns,28799024
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,68083600.0,ns,29188200
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,71136900.0,ns,29577376
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,73419600.0,ns,29966552
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,80074400.0,ns,30355728
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,74104600.0,ns,30744904
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,73342300.0,ns,31134080
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,70435200.0,ns,31523256
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,71217800.0,ns,31912432
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,75542800.0,ns,32301608
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,71468300.0,ns,32690784
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,77418500.0,ns,33079960
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,77815700.0,ns,33469136
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,75963200.0,ns,33858312
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,85657500.0,ns,34247488
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,80814400.0,ns,34636664
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,79744600.0,ns,35025840
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,81873400.0,ns,35415016
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,80330900.0,ns,35804192
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,86244300.0,ns,36193368
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,91676300.0,ns,36582544
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,82023700.0,ns,36971720
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,88804500.0,ns,37360896
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,87462400.0,ns,37750072
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,85892600.0,ns,38139248
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,91996200.0,ns,38528424
i128 same input,i128 :: midpoint_via_naive_midpoint_diff,,,,100616800.0,ns,38917600
