group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,1665100.0,ns,653086
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,2097200.0,ns,1306172
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,3086400.0,ns,1959258
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,4081600.0,ns,2612344
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,5053700.0,ns,3265430
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,6558600.0,ns,3918516
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,7319200.0,ns,4571602
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,7975800.0,ns,5224688
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,8403300.0,ns,5877774
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,9542800.0,ns,6530860
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,10447500.0,ns,7183946
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,11148200.0,ns,7837032
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,12183800.0,ns,8490118
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,13233800.0,ns,9143204
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,14051000.0,ns,9796290
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,15574100.0,ns,10449376
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,16113400.0,ns,11102462
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,16858300.0,ns,11755548
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,17805200.0,ns,12408634
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,18749300.0,ns,13061720
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,19747200.0,ns,13714806
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,22176100.0,ns,14367892
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,21689200.0,ns,15020978
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,22825800.0,ns,15674064
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,24047600.0,ns,16327150
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,24294900.0,ns,16980236
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,25456200.0,ns,17633322
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,26429900.0,ns,18286408
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,27899200.0,ns,18939494
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,27965200.0,ns,19592580
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,31213800.0,ns,20245666
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,31966000.0,ns,20898752
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,32164700.0,ns,21551838
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,32343600.0,ns,22204924
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,36641200.0,ns,22858010
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,36706600.0,ns,23511096
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,38804800.0,ns,24164182
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,38748700.0,ns,24817268
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,39523200.0,ns,25470354
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,40925600.0,ns,26123440
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,42690200.0,ns,26776526
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,45242700.0,ns,27429612
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,43614000.0,ns,28082698
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,42572900.0,ns,28735784
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,43218600.0,ns,29388870
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,53798200.0,ns,30041956
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,47264800.0,ns,30695042
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,45891800.0,ns,31348128
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,45998900.0,ns,32001214
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,47091800.0,ns,32654300
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,48395600.0,ns,33307386
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,49878500.0,ns,33960472
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,50640000.0,ns,34613558
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,50529200.0,ns,35266644
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,52533000.0,ns,35919730
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,53937300.0,ns,36572816
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,55743500.0,ns,37225902
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,55643000.0,ns,37878988
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,59984100.0,ns,38532074
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,69132700.0,ns,39185160
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,62257400.0,ns,39838246
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,60853800.0,ns,40491332
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,60998200.0,ns,41144418
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,62863700.0,ns,41797504
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,62615300.0,ns,42450590
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,62828800.0,ns,43103676
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,65468500.0,ns,43756762
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,64278200.0,ns,44409848
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,66233800.0,ns,45062934
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,66000400.0,ns,45716020
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,66958500.0,ns,46369106
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,68096000.0,ns,47022192
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,68493800.0,ns,47675278
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,70594900.0,ns,48328364
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,70753000.0,ns,48981450
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,72487200.0,ns,49634536
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80391200.0,ns,50287622
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,77453100.0,ns,50940708
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,77530000.0,ns,51593794
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,83020300.0,ns,52246880
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80876600.0,ns,52899966
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80281100.0,ns,53553052
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,78449900.0,ns,54206138
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80176400.0,ns,54859224
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80622900.0,ns,55512310
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,80557200.0,ns,56165396
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,82813000.0,ns,56818482
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,83876400.0,ns,57471568
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,87835700.0,ns,58124654
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,94079600.0,ns,58777740
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,89739100.0,ns,59430826
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,89129100.0,ns,60083912
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,90613500.0,ns,60736998
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,94249700.0,ns,61390084
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,88999100.0,ns,62043170
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,91265400.0,ns,62696256
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,91776400.0,ns,63349342
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,91357000.0,ns,64002428
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,94642400.0,ns,64655514
u8 same input,u8 :: midpoint_via_naive_midpoint_diff,,,,99244500.0,ns,65308600
