group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,1151100.0,ns,329017
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,1854600.0,ns,658034
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,2848100.0,ns,987051
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,3705400.0,ns,1316068
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,4575500.0,ns,1645085
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,5496600.0,ns,1974102
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,6835700.0,ns,2303119
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,7307200.0,ns,2632136
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,8343100.0,ns,2961153
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,9126400.0,ns,3290170
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,10146300.0,ns,3619187
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,10998700.0,ns,3948204
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,11908000.0,ns,4277221
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,26130500.0,ns,4606238
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,15390100.0,ns,4935255
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,14734200.0,ns,5264272
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,15626300.0,ns,5593289
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,16531000.0,ns,5922306
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,17509800.0,ns,6251323
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,21348400.0,ns,6580340
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,36887900.0,ns,6909357
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,23282500.0,ns,7238374
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,21184400.0,ns,7567391
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,22127500.0,ns,7896408
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,23276400.0,ns,8225425
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,25984000.0,ns,8554442
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,26715100.0,ns,8883459
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,25694600.0,ns,9212476
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,25365200.0,ns,9541493
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,26160500.0,ns,9870510
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,34952800.0,ns,10199527
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,32612900.0,ns,10528544
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,29635400.0,ns,10857561
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,29896500.0,ns,11186578
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,41825000.0,ns,11515595
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,33980200.0,ns,11844612
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,37319800.0,ns,12173629
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,42925300.0,ns,12502646
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,35949600.0,ns,12831663
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,39626800.0,ns,13160680
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,46379600.0,ns,13489697
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,45358600.0,ns,13818714
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,39880000.0,ns,14147731
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,43040100.0,ns,14476748
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,41273300.0,ns,14805765
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,42444800.0,ns,15134782
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,43947800.0,ns,15463799
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,42947700.0,ns,15792816
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,44652000.0,ns,16121833
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,44664700.0,ns,16450850
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,47126100.0,ns,16779867
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,48006500.0,ns,17108884
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,48948500.0,ns,17437901
