group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,2013000.0,ns,640437
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,2093100.0,ns,1280874
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,2708300.0,ns,1921311
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,3705200.0,ns,2561748
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,4586300.0,ns,3202185
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,6655800.0,ns,3842622
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,6492200.0,ns,4483059
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,7366500.0,ns,5123496
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,8312700.0,ns,5763933
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,9113400.0,ns,6404370
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,10069800.0,ns,7044807
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,10941700.0,ns,7685244
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,12132900.0,ns,8325681
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,12879900.0,ns,8966118
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,13819400.0,ns,9606555
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,14904600.0,ns,10246992
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,15705400.0,ns,10887429
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,16497600.0,ns,11527866
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,17481200.0,ns,12168303
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,19155800.0,ns,12808740
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,20229200.0,ns,13449177
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,20990900.0,ns,14089614
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,23033100.0,ns,14730051
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,23100900.0,ns,15370488
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,24656200.0,ns,16010925
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,26020000.0,ns,16651362
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,26642400.0,ns,17291799
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,28088000.0,ns,17932236
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,29179300.0,ns,18572673
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,31023400.0,ns,19213110
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,32477100.0,ns,19853547
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,31864200.0,ns,20493984
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,34160300.0,ns,21134421
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,44820000.0,ns,21774858
u8 same input,u8 :: midpoint_via_cpp_20_std_implementation,,,,34567000.0,ns,22415295
