group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,76541100.0,ns,35781028
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,72230300.0,ns,36251831
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,75138400.0,ns,36722634
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,75895700.0,ns,37193437
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,76489300.0,ns,37664240
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,78315100.0,ns,38135043
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,80215600.0,ns,38605846
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,80344700.0,ns,39076649
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,78329300.0,ns,39547452
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,82192100.0,ns,40018255
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,83295600.0,ns,40489058
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,79496500.0,ns,40959861
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,87197600.0,ns,41430664
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,89382000.0,ns,41901467
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,84461600.0,ns,42372270
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,89273200.0,ns,42843073
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,91167200.0,ns,43313876
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,99273200.0,ns,43784679
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,96403900.0,ns,44255482
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,91029900.0,ns,44726285
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,87650200.0,ns,45197088
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,92065400.0,ns,45667891
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,100497900.0,ns,46138694
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,94643800.0,ns,46609497
i32 same input,i32 :: midpoint_via_bitwise_ops,,,,98698100.0,ns,47080300
