group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,1523100.0,ns,680608
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,2275400.0,ns,1361216
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,2890200.0,ns,2041824
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,3926800.0,ns,2722432
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,4797700.0,ns,3403040
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,6366500.0,ns,4083648
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,6901100.0,ns,4764256
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,8054200.0,ns,5444864
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,8748100.0,ns,6125472
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,9950200.0,ns,6806080
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,10888400.0,ns,7486688
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,11709000.0,ns,8167296
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,12802500.0,ns,8847904
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,14002200.0,ns,9528512
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,14600900.0,ns,10209120
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,15525900.0,ns,10889728
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,16479000.0,ns,11570336
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,17746200.0,ns,12250944
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,18620200.0,ns,12931552
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,19711800.0,ns,13612160
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,20628300.0,ns,14292768
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,21388900.0,ns,14973376
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,22398900.0,ns,15653984
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,24008100.0,ns,16334592
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,24793900.0,ns,17015200
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,26861000.0,ns,17695808
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,26239600.0,ns,18376416
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,30338900.0,ns,19057024
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,28333900.0,ns,19737632
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,29154000.0,ns,20418240
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,30599900.0,ns,21098848
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,32891800.0,ns,21779456
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,32184600.0,ns,22460064
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,34038900.0,ns,23140672
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,37831000.0,ns,23821280
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,35167600.0,ns,24501888
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,36883200.0,ns,25182496
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,37621700.0,ns,25863104
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,38014800.0,ns,26543712
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,39585100.0,ns,27224320
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,40031800.0,ns,27904928
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,42328200.0,ns,28585536
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,42179700.0,ns,29266144
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,43139500.0,ns,29946752
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,44268600.0,ns,30627360
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,45546300.0,ns,31307968
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,46173900.0,ns,31988576
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,47453900.0,ns,32669184
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,48656000.0,ns,33349792
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,49190400.0,ns,34030400
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,51326000.0,ns,34711008
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,51356600.0,ns,35391616
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,52141200.0,ns,36072224
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,54458500.0,ns,36752832
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,54174300.0,ns,37433440
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,55323000.0,ns,38114048
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,57008700.0,ns,38794656
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,58937300.0,ns,39475264
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,57877000.0,ns,40155872
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,60045100.0,ns,40836480
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,60217900.0,ns,41517088
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,61236500.0,ns,42197696
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,62461600.0,ns,42878304
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,64143400.0,ns,43558912
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,63912200.0,ns,44239520
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,68335800.0,ns,44920128
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,65788700.0,ns,45600736
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,68103900.0,ns,46281344
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,68101000.0,ns,46961952
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,68741900.0,ns,47642560
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,70234800.0,ns,48323168
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,71875300.0,ns,49003776
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,72601000.0,ns,49684384
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,72357900.0,ns,50364992
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,74522000.0,ns,51045600
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,76222100.0,ns,51726208
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,76544600.0,ns,52406816
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,76693800.0,ns,53087424
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,78958900.0,ns,53768032
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,78756500.0,ns,54448640
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,79429200.0,ns,55129248
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,80990700.0,ns,55809856
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,81478300.0,ns,56490464
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,83264000.0,ns,57171072
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,84391800.0,ns,57851680
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,86654600.0,ns,58532288
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,86150100.0,ns,59212896
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,88358200.0,ns,59893504
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,88149500.0,ns,60574112
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,88896600.0,ns,61254720
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,90000100.0,ns,61935328
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,91084300.0,ns,62615936
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,91365800.0,ns,63296544
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,92296700.0,ns,63977152
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,93369500.0,ns,64657760
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,100394900.0,ns,65338368
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,96383400.0,ns,66018976
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,96459300.0,ns,66699584
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,96519300.0,ns,67380192
u64 same input,u64 :: midpoint_via_naive_midpoint_diff,,,,98039100.0,ns,68060800
