group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,70144800.0,ns,40787763
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,77936100.0,ns,41378890
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,82907800.0,ns,41970017
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,77258600.0,ns,42561144
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,70885200.0,ns,43152271
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,70564100.0,ns,43743398
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,73627600.0,ns,44334525
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,79603100.0,ns,44925652
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,70896800.0,ns,45516779
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,72381400.0,ns,46107906
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,73478300.0,ns,46699033
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,74124600.0,ns,47290160
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,80158200.0,ns,47881287
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,72034400.0,ns,48472414
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,71282400.0,ns,49063541
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,78570900.0,ns,49654668
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,85130500.0,ns,50245795
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,89565900.0,ns,50836922
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,89341300.0,ns,51428049
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,88179400.0,ns,52019176
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,84023800.0,ns,52610303
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,85715000.0,ns,53201430
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,90025700.0,ns,53792557
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,84730100.0,ns,54383684
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,88731500.0,ns,54974811
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,86848300.0,ns,55565938
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,82928100.0,ns,56157065
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,90461800.0,ns,56748192
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,91854000.0,ns,57339319
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,96507700.0,ns,57930446
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,96581200.0,ns,58521573
i32 same input,i32 :: midpoint_via_cpp_20_std_implementation,,,,107774400.0,ns,59112700
