group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u64 same input,u64 :: naive_midpoint,,,,1308000.0,ns,838509
u64 same input,u64 :: naive_midpoint,,,,2107500.0,ns,1677018
u64 same input,u64 :: naive_midpoint,,,,3032000.0,ns,2515527
u64 same input,u64 :: naive_midpoint,,,,3992600.0,ns,3354036
u64 same input,u64 :: naive_midpoint,,,,4841600.0,ns,4192545
u64 same input,u64 :: naive_midpoint,,,,5809700.0,ns,5031054
u64 same input,u64 :: naive_midpoint,,,,7405900.0,ns,5869563
u64 same input,u64 :: naive_midpoint,,,,8239100.0,ns,6708072
u64 same input,u64 :: naive_midpoint,,,,8891600.0,ns,7546581
u64 same input,u64 :: naive_midpoint,,,,9696600.0,ns,8385090
u64 same input,u64 :: naive_midpoint,,,,11153800.0,ns,9223599
u64 same input,u64 :: naive_midpoint,,,,11864500.0,ns,10062108
u64 same input,u64 :: naive_midpoint,,,,12882000.0,ns,10900617
u64 same input,u64 :: naive_midpoint,,,,13634200.0,ns,11739126
u64 same input,u64 :: naive_midpoint,,,,14784400.0,ns,12577635
u64 same input,u64 :: naive_midpoint,,,,16151500.0,ns,13416144
u64 same input,u64 :: naive_midpoint,,,,17209500.0,ns,14254653
u64 same input,u64 :: naive_midpoint,,,,17597600.0,ns,15093162
u64 same input,u64 :: naive_midpoint,,,,18913700.0,ns,15931671
u64 same input,u64 :: naive_midpoint,,,,19629600.0,ns,16770180
u64 same input,u64 :: naive_midpoint,,,,20738100.0,ns,17608689
u64 same input,u64 :: naive_midpoint,,,,21767100.0,ns,18447198
u64 same input,u64 :: naive_midpoint,,,,22739000.0,ns,19285707
u64 same input,u64 :: naive_midpoint,,,,23573200.0,ns,20124216
u64 same input,u64 :: naive_midpoint,,,,24753700.0,ns,20962725
u64 same input,u64 :: naive_midpoint,,,,25501100.0,ns,21801234
u64 same input,u64 :: naive_midpoint,,,,26810700.0,ns,22639743
u64 same input,u64 :: naive_midpoint,,,,27466600.0,ns,23478252
u64 same input,u64 :: naive_midpoint,,,,28565500.0,ns,24316761
u64 same input,u64 :: naive_midpoint,,,,29650800.0,ns,25155270
u64 same input,u64 :: naive_midpoint,,,,30653700.0,ns,25993779
u64 same input,u64 :: naive_midpoint,,,,31549000.0,ns,26832288
u64 same input,u64 :: naive_midpoint,,,,32588100.0,ns,27670797
u64 same input,u64 :: naive_midpoint,,,,34447100.0,ns,28509306
u64 same input,u64 :: naive_midpoint,,,,34307200.0,ns,29347815
u64 same input,u64 :: naive_midpoint,,,,36091800.0,ns,30186324
u64 same input,u64 :: naive_midpoint,,,,36641200.0,ns,31024833
u64 same input,u64 :: naive_midpoint,,,,37415900.0,ns,31863342
u64 same input,u64 :: naive_midpoint,,,,38650600.0,ns,32701851
u64 same input,u64 :: naive_midpoint,,,,45636600.0,ns,33540360
u64 same input,u64 :: naive_midpoint,,,,41019100.0,ns,34378869
u64 same input,u64 :: naive_midpoint,,,,45078800.0,ns,35217378
u64 same input,u64 :: naive_midpoint,,,,44445600.0,ns,36055887
u64 same input,u64 :: naive_midpoint,,,,43633600.0,ns,36894396
u64 same input,u64 :: naive_midpoint,,,,44458400.0,ns,37732905
u64 same input,u64 :: naive_midpoint,,,,46987200.0,ns,38571414
u64 same input,u64 :: naive_midpoint,,,,47200300.0,ns,39409923
u64 same input,u64 :: naive_midpoint,,,,47521200.0,ns,40248432
u64 same input,u64 :: naive_midpoint,,,,48660900.0,ns,41086941
u64 same input,u64 :: naive_midpoint,,,,49324600.0,ns,41925450
u64 same input,u64 :: naive_midpoint,,,,50590300.0,ns,42763959
u64 same input,u64 :: naive_midpoint,,,,51519500.0,ns,43602468
u64 same input,u64 :: naive_midpoint,,,,52332300.0,ns,44440977
u64 same input,u64 :: naive_midpoint,,,,53304500.0,ns,45279486
u64 same input,u64 :: naive_midpoint,,,,58031000.0,ns,46117995
u64 same input,u64 :: naive_midpoint,,,,55199000.0,ns,46956504
u64 same input,u64 :: naive_midpoint,,,,55831500.0,ns,47795013
u64 same input,u64 :: naive_midpoint,,,,57947200.0,ns,48633522
u64 same input,u64 :: naive_midpoint,,,,58209500.0,ns,49472031
u64 same input,u64 :: naive_midpoint,,,,62779600.0,ns,50310540
u64 same input,u64 :: naive_midpoint,,,,59946600.0,ns,51149049
u64 same input,u64 :: naive_midpoint,,,,62164800.0,ns,51987558
u64 same input,u64 :: naive_midpoint,,,,62059100.0,ns,52826067
u64 same input,u64 :: naive_midpoint,,,,63121800.0,ns,53664576
u64 same input,u64 :: naive_midpoint,,,,64364700.0,ns,54503085
u64 same input,u64 :: naive_midpoint,,,,65820700.0,ns,55341594
u64 same input,u64 :: naive_midpoint,,,,73727000.0,ns,56180103
u64 same input,u64 :: naive_midpoint,,,,69889000.0,ns,57018612
u64 same input,u64 :: naive_midpoint,,,,68221700.0,ns,57857121
u64 same input,u64 :: naive_midpoint,,,,69368000.0,ns,58695630
u64 same input,u64 :: naive_midpoint,,,,71149300.0,ns,59534139
u64 same input,u64 :: naive_midpoint,,,,71030300.0,ns,60372648
u64 same input,u64 :: naive_midpoint,,,,72630300.0,ns,61211157
u64 same input,u64 :: naive_midpoint,,,,77195100.0,ns,62049666
u64 same input,u64 :: naive_midpoint,,,,75101700.0,ns,62888175
u64 same input,u64 :: naive_midpoint,,,,76640000.0,ns,63726684
u64 same input,u64 :: naive_midpoint,,,,76443600.0,ns,64565193
u64 same input,u64 :: naive_midpoint,,,,76749600.0,ns,65403702
u64 same input,u64 :: naive_midpoint,,,,78327900.0,ns,66242211
u64 same input,u64 :: naive_midpoint,,,,82691800.0,ns,67080720
u64 same input,u64 :: naive_midpoint,,,,82180000.0,ns,67919229
u64 same input,u64 :: naive_midpoint,,,,81607600.0,ns,68757738
u64 same input,u64 :: naive_midpoint,,,,86840900.0,ns,69596247
u64 same input,u64 :: naive_midpoint,,,,82805600.0,ns,70434756
u64 same input,u64 :: naive_midpoint,,,,83319800.0,ns,71273265
u64 same input,u64 :: naive_midpoint,,,,84866100.0,ns,72111774
u64 same input,u64 :: naive_midpoint,,,,85764900.0,ns,72950283
u64 same input,u64 :: naive_midpoint,,,,92965100.0,ns,73788792
u64 same input,u64 :: naive_midpoint,,,,90891700.0,ns,74627301
u64 same input,u64 :: naive_midpoint,,,,91884400.0,ns,75465810
u64 same input,u64 :: naive_midpoint,,,,89972500.0,ns,76304319
u64 same input,u64 :: naive_midpoint,,,,92183900.0,ns,77142828
u64 same input,u64 :: naive_midpoint,,,,92004000.0,ns,77981337
u64 same input,u64 :: naive_midpoint,,,,94100000.0,ns,78819846
u64 same input,u64 :: naive_midpoint,,,,95840400.0,ns,79658355
u64 same input,u64 :: naive_midpoint,,,,98748100.0,ns,80496864
u64 same input,u64 :: naive_midpoint,,,,95256500.0,ns,81335373
u64 same input,u64 :: naive_midpoint,,,,96754600.0,ns,82173882
u64 same input,u64 :: naive_midpoint,,,,98796800.0,ns,83012391
u64 same input,u64 :: naive_midpoint,,,,104070300.0,ns,83850900
