group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,67619200.0,ns,38086412
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,71330400.0,ns,38587549
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,69948900.0,ns,39088686
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,71836100.0,ns,39589823
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,83796600.0,ns,40090960
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,71458600.0,ns,40592097
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,74372200.0,ns,41093234
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,74691700.0,ns,41594371
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,77206500.0,ns,42095508
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,79951200.0,ns,42596645
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,81850600.0,ns,43097782
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,77393800.0,ns,43598919
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,77564100.0,ns,44100056
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,91832500.0,ns,44601193
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,87848200.0,ns,45102330
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,92345400.0,ns,45603467
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,88473400.0,ns,46104604
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,99443900.0,ns,46605741
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,83434300.0,ns,47106878
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,89792800.0,ns,47608015
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,89295400.0,ns,48109152
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,92535900.0,ns,48610289
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,92470600.0,ns,49111426
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,101015700.0,ns,49612563
i64 same input,i64 :: midpoint_via_bitwise_ops,,,,99010400.0,ns,50113700
