group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,1381400.0,ns,568973
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,2153200.0,ns,1137946
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,2960300.0,ns,1706919
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,3968500.0,ns,2275892
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,5409000.0,ns,2844865
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,5791300.0,ns,3413838
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,6972000.0,ns,3982811
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,7699200.0,ns,4551784
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,10152600.0,ns,5120757
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,9619700.0,ns,5689730
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,11653000.0,ns,6258703
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,12071000.0,ns,6827676
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,12765500.0,ns,7396649
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,13722900.0,ns,7965622
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,14693300.0,ns,8534595
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,15704200.0,ns,9103568
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,16583700.0,ns,9672541
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,17656900.0,ns,10241514
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,18807200.0,ns,10810487
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,19835500.0,ns,11379460
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,20582600.0,ns,11948433
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,22151300.0,ns,12517406
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,22384200.0,ns,13086379
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,23842400.0,ns,13655352
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,25516200.0,ns,14224325
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,25450700.0,ns,14793298
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,26231900.0,ns,15362271
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,27128100.0,ns,15931244
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,28591800.0,ns,16500217
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,29292000.0,ns,17069190
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,30027200.0,ns,17638163
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,31807300.0,ns,18207136
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,32168000.0,ns,18776109
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,33321100.0,ns,19345082
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,34429500.0,ns,19914055
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,35679500.0,ns,20483028
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,36235900.0,ns,21052001
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,36992900.0,ns,21620974
u64 same input,u64 :: midpoint_via_cpp_20_std_implementation,,,,38148800.0,ns,22189947
