group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,1501200.0,ns,577371
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,2058800.0,ns,1154742
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,2848000.0,ns,1732113
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,3613100.0,ns,2309484
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,4521600.0,ns,2886855
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,6452600.0,ns,3464226
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,6467800.0,ns,4041597
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,7492600.0,ns,4618968
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,8261900.0,ns,5196339
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,9534700.0,ns,5773710
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,10074200.0,ns,6351081
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,11191300.0,ns,6928452
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,11979500.0,ns,7505823
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,13003500.0,ns,8083194
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,14142100.0,ns,8660565
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,14748600.0,ns,9237936
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,15971900.0,ns,9815307
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,16863200.0,ns,10392678
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,17711300.0,ns,10970049
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,18464600.0,ns,11547420
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,19677600.0,ns,12124791
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,20905200.0,ns,12702162
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,22721400.0,ns,13279533
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,22168900.0,ns,13856904
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,23573700.0,ns,14434275
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,24295200.0,ns,15011646
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,26159100.0,ns,15589017
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,28213200.0,ns,16166388
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,28862500.0,ns,16743759
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,29898700.0,ns,17321130
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,30676100.0,ns,17898501
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,31232200.0,ns,18475872
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,32910600.0,ns,19053243
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,36404100.0,ns,19630614
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,44514300.0,ns,20207985
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,37797900.0,ns,20785356
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,35482400.0,ns,21362727
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,39484700.0,ns,21940098
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,39617500.0,ns,22517469
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,39015800.0,ns,23094840
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,39714600.0,ns,23672211
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,40220600.0,ns,24249582
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,42456800.0,ns,24826953
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,42900900.0,ns,25404324
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,47677800.0,ns,25981695
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,44047000.0,ns,26559066
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,44330100.0,ns,27136437
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,45474500.0,ns,27713808
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,46675400.0,ns,28291179
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,46943400.0,ns,28868550
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,48294200.0,ns,29445921
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,48419700.0,ns,30023292
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,48818300.0,ns,30600663
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,51791800.0,ns,31178034
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,64604300.0,ns,31755405
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,62951600.0,ns,32332776
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,61921800.0,ns,32910147
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,55166500.0,ns,33487518
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,57677900.0,ns,34064889
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,58888700.0,ns,34642260
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,61363000.0,ns,35219631
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,62527900.0,ns,35797002
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,63463400.0,ns,36374373
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,64173400.0,ns,36951744
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,61437500.0,ns,37529115
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,61250300.0,ns,38106486
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,63455400.0,ns,38683857
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,62992800.0,ns,39261228
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,64892900.0,ns,39838599
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,64788900.0,ns,40415970
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,69824600.0,ns,40993341
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,72103100.0,ns,41570712
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,71359200.0,ns,42148083
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,75759500.0,ns,42725454
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,75161900.0,ns,43302825
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,75367800.0,ns,43880196
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,77921700.0,ns,44457567
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,78221800.0,ns,45034938
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,79694700.0,ns,45612309
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,78222600.0,ns,46189680
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,75472000.0,ns,46767051
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,76525900.0,ns,47344422
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,76407800.0,ns,47921793
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,78471700.0,ns,48499164
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,83712800.0,ns,49076535
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,89811200.0,ns,49653906
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,92466800.0,ns,50231277
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,88255600.0,ns,50808648
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,90145300.0,ns,51386019
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,96714700.0,ns,51963390
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,86380400.0,ns,52540761
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,88991900.0,ns,53118132
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,86677500.0,ns,53695503
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,88539900.0,ns,54272874
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,88073700.0,ns,54850245
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,89735600.0,ns,55427616
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,93263400.0,ns,56004987
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,97490300.0,ns,56582358
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,96665100.0,ns,57159729
u16 same input,u16 :: midpoint_via_bitwise_ops,,,,102953800.0,ns,57737100
