group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,62604800.0,ns,36923418
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,86501700.0,ns,37458540
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,61933200.0,ns,37993662
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,72740700.0,ns,38528784
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,71265000.0,ns,39063906
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,70909400.0,ns,39599028
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,72636100.0,ns,40134150
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,62968000.0,ns,40669272
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,66931000.0,ns,41204394
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,70186300.0,ns,41739516
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,64235100.0,ns,42274638
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,75561400.0,ns,42809760
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,75146800.0,ns,43344882
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,82289500.0,ns,43880004
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,77827500.0,ns,44415126
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,72996500.0,ns,44950248
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,87869700.0,ns,45485370
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,76390800.0,ns,46020492
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,76218300.0,ns,46555614
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,82316100.0,ns,47090736
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,74117800.0,ns,47625858
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,74764900.0,ns,48160980
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,75864100.0,ns,48696102
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,76527700.0,ns,49231224
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,99879400.0,ns,49766346
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,96764900.0,ns,50301468
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,91278600.0,ns,50836590
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,116680500.0,ns,51371712
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,91073100.0,ns,51906834
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,95121300.0,ns,52441956
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,93408700.0,ns,52977078
i8 same input,i8 :: midpoint_via_cpp_20_std_implementation,,,,93119600.0,ns,53512200
