group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,76586300.0,ns,64646512
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,78489800.0,ns,65497124
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,79639100.0,ns,66347736
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,78773700.0,ns,67198348
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,80367500.0,ns,68048960
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,83703600.0,ns,68899572
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,83089000.0,ns,69750184
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,83520300.0,ns,70600796
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,84710400.0,ns,71451408
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,86821100.0,ns,72302020
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,86496900.0,ns,73152632
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,87618000.0,ns,74003244
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,88799400.0,ns,74853856
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,90145300.0,ns,75704468
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,90290700.0,ns,76555080
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,91778000.0,ns,77405692
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,93922800.0,ns,78256304
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,92929400.0,ns,79106916
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,94128200.0,ns,79957528
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,95962500.0,ns,80808140
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,96786900.0,ns,81658752
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,97684400.0,ns,82509364
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,101224100.0,ns,83359976
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,99434000.0,ns,84210588
u64 same input,u64 :: midpoint_via_primitive_promotion,,,,99932400.0,ns,85061200
