group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,1054000.0,ns,578964
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,2164800.0,ns,1157928
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,2819400.0,ns,1736892
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,3720700.0,ns,2315856
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,4699900.0,ns,2894820
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,5771100.0,ns,3473784
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,6531000.0,ns,4052748
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,7623500.0,ns,4631712
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,8406500.0,ns,5210676
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,9522600.0,ns,5789640
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,9390900.0,ns,6368604
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,10422000.0,ns,6947568
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,11689800.0,ns,7526532
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,11940700.0,ns,8105496
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,13044700.0,ns,8684460
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,14210500.0,ns,9263424
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,23633300.0,ns,9842388
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,28795900.0,ns,10421352
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,16709700.0,ns,11000316
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,17432000.0,ns,11579280
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,18557600.0,ns,12158244
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,28044600.0,ns,12737208
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,26250700.0,ns,13316172
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,23355300.0,ns,13895136
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,26732400.0,ns,14474100
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,22976400.0,ns,15053064
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,23392300.0,ns,15632028
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,26960500.0,ns,16210992
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,27217800.0,ns,16789956
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,25872800.0,ns,17368920
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,27809700.0,ns,17947884
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,39462000.0,ns,18526848
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,33017600.0,ns,19105812
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,34829700.0,ns,19684776
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,33109300.0,ns,20263740
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,41099000.0,ns,20842704
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,33334300.0,ns,21421668
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,38983800.0,ns,22000632
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,36883700.0,ns,22579596
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,37306100.0,ns,23158560
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,37016400.0,ns,23737524
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,39328800.0,ns,24316488
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,40287100.0,ns,24895452
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,40652700.0,ns,25474416
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,39733700.0,ns,26053380
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,40363100.0,ns,26632344
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,41462000.0,ns,27211308
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,42556500.0,ns,27790272
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,42348300.0,ns,28369236
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,43813500.0,ns,28948200
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,55043600.0,ns,29527164
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,45861800.0,ns,30106128
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,46276500.0,ns,30685092
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,48921000.0,ns,31264056
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,47634000.0,ns,31843020
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,50866700.0,ns,32421984
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,50865800.0,ns,33000948
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,60864900.0,ns,33579912
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,55173800.0,ns,34158876
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,54196200.0,ns,34737840
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,55803600.0,ns,35316804
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,55250000.0,ns,35895768
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,57317500.0,ns,36474732
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,59291700.0,ns,37053696
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,58428400.0,ns,37632660
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,62889200.0,ns,38211624
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,60457500.0,ns,38790588
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,59551500.0,ns,39369552
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,67561400.0,ns,39948516
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,65505100.0,ns,40527480
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,63621700.0,ns,41106444
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,67148700.0,ns,41685408
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,68251900.0,ns,42264372
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,66353900.0,ns,42843336
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,65474000.0,ns,43422300
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,71015600.0,ns,44001264
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,80012700.0,ns,44580228
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,73675400.0,ns,45159192
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,72751900.0,ns,45738156
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,86650000.0,ns,46317120
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,75445900.0,ns,46896084
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,76987400.0,ns,47475048
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,78597400.0,ns,48054012
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,73523100.0,ns,48632976
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,84269400.0,ns,49211940
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,80468800.0,ns,49790904
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,81364800.0,ns,50369868
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,98368600.0,ns,50948832
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,81000700.0,ns,51527796
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,78436700.0,ns,52106760
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,88337000.0,ns,52685724
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,80148400.0,ns,53264688
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,85350500.0,ns,53843652
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,86917000.0,ns,54422616
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,84674100.0,ns,55001580
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,88716500.0,ns,55580544
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,89111900.0,ns,56159508
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,98231200.0,ns,56738472
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,117652000.0,ns,57317436
i16 same input,i16 :: midpoint_via_cpp_20_std_implementation,,,,92663900.0,ns,57896400
