group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,68266700.0,ns,31967976
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,68889600.0,ns,32431280
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,70247100.0,ns,32894584
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,70415500.0,ns,33357888
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,73213000.0,ns,33821192
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,74011900.0,ns,34284496
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,73462600.0,ns,34747800
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,74531300.0,ns,35211104
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,75542100.0,ns,35674408
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,77365500.0,ns,36137712
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,77200600.0,ns,36601016
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,78003000.0,ns,37064320
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,79277900.0,ns,37527624
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,80204600.0,ns,37990928
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,94340300.0,ns,38454232
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,96474500.0,ns,38917536
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,89678000.0,ns,39380840
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,129631400.0,ns,39844144
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,112985800.0,ns,40307448
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,99294800.0,ns,40770752
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,108507300.0,ns,41234056
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,103852000.0,ns,41697360
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,99086800.0,ns,42160664
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,99280800.0,ns,42623968
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,127804500.0,ns,43087272
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,98755500.0,ns,43550576
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,102382900.0,ns,44013880
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,109423400.0,ns,44477184
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,100593300.0,ns,44940488
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,105848200.0,ns,45403792
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,107617200.0,ns,45867096
u128 same input,u128 :: midpoint_via_cpp_20_std_implementation,,,,103317600.0,ns,46330400
