group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,68497400.0,ns,44620892
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,66104600.0,ns,45208009
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,67194700.0,ns,45795126
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,67134100.0,ns,46382243
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,77439200.0,ns,46969360
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,74460400.0,ns,47556477
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,77424300.0,ns,48143594
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,82982200.0,ns,48730711
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,89320300.0,ns,49317828
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,85173900.0,ns,49904945
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,80734800.0,ns,50492062
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,79118800.0,ns,51079179
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,83952600.0,ns,51666296
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,79715600.0,ns,52253413
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,80432800.0,ns,52840530
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,78484600.0,ns,53427647
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,86818800.0,ns,54014764
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,80614000.0,ns,54601881
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,93503000.0,ns,55188998
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,113867600.0,ns,55776115
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,100147000.0,ns,56363232
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,97118100.0,ns,56950349
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,94117200.0,ns,57537466
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,98072700.0,ns,58124583
i8 same input,i8 :: midpoint_via_primitive_promotion,,,,91169900.0,ns,58711700
