group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,82554500.0,ns,37494532
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,70282900.0,ns,38022624
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,73249200.0,ns,38550716
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,66554000.0,ns,39078808
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,67908000.0,ns,39606900
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,64675700.0,ns,40134992
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,67380200.0,ns,40663084
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,66583300.0,ns,41191176
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,73927000.0,ns,41719268
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,96631300.0,ns,42247360
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,107391600.0,ns,42775452
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,67804900.0,ns,43303544
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,101477100.0,ns,43831636
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,90682500.0,ns,44359728
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,87975400.0,ns,44887820
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,99497500.0,ns,45415912
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,100930600.0,ns,45944004
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,83710900.0,ns,46472096
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,85002100.0,ns,47000188
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,90951000.0,ns,47528280
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,88416900.0,ns,48056372
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,102718500.0,ns,48584464
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,102547900.0,ns,49112556
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,95035200.0,ns,49640648
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,95994900.0,ns,50168740
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,105079600.0,ns,50696832
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,85254900.0,ns,51224924
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,100698200.0,ns,51753016
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,90655400.0,ns,52281108
i8 same input,i8 :: midpoint_via_naive_midpoint_diff,,,,82005400.0,ns,52809200
