group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,31998800.0,ns,15839748
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,32991600.0,ns,16279741
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,47101800.0,ns,16719734
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,36070700.0,ns,17159727
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,35817100.0,ns,17599720
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,37441900.0,ns,18039713
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,38410600.0,ns,18479706
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,40946100.0,ns,18919699
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,42278200.0,ns,19359692
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,43927500.0,ns,19799685
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,44647800.0,ns,20239678
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,45107900.0,ns,20679671
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,52107000.0,ns,21119664
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,46951900.0,ns,21559657
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,45740200.0,ns,21999650
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,46738400.0,ns,22439643
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,49712800.0,ns,22879636
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,54247100.0,ns,23319629
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,48191900.0,ns,23759622
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,49242300.0,ns,24199615
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,56474900.0,ns,24639608
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,53430400.0,ns,25079601
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,52093200.0,ns,25519594
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,53051700.0,ns,25959587
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,54369600.0,ns,26399580
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,58758300.0,ns,26839573
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,85312700.0,ns,27279566
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,62895300.0,ns,27719559
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,61610600.0,ns,28159552
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,63801200.0,ns,28599545
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,64249400.0,ns,29039538
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,73226100.0,ns,29479531
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,65414900.0,ns,29919524
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,62458000.0,ns,30359517
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,69178000.0,ns,30799510
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,63149100.0,ns,31239503
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,64177800.0,ns,31679496
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,64827700.0,ns,32119489
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,66438400.0,ns,32559482
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,67359100.0,ns,32999475
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,72400100.0,ns,33439468
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,75382500.0,ns,33879461
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,73240600.0,ns,34319454
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,80722200.0,ns,34759447
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,77607100.0,ns,35199440
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,81438000.0,ns,35639433
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,98200900.0,ns,36079426
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,75872700.0,ns,36519419
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,77641500.0,ns,36959412
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,82868200.0,ns,37399405
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,76653900.0,ns,37839398
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,77758900.0,ns,38279391
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,79794100.0,ns,38719384
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,82535000.0,ns,39159377
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,86298600.0,ns,39599370
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,85931500.0,ns,40039363
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,95061800.0,ns,40479356
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,103534500.0,ns,40919349
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,93290100.0,ns,41359342
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,88308200.0,ns,41799335
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,86964300.0,ns,42239328
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,94006100.0,ns,42679321
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,89872700.0,ns,43119314
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,92160200.0,ns,43559307
i16 same input,i16 :: midpoint_via_bitwise_ops,,,,108501800.0,ns,43999300
