group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32 same input,u32 :: naive_midpoint,,,,1302100.0,ns,853127
u32 same input,u32 :: naive_midpoint,,,,2176000.0,ns,1706254
u32 same input,u32 :: naive_midpoint,,,,2890600.0,ns,2559381
u32 same input,u32 :: naive_midpoint,,,,4075000.0,ns,3412508
u32 same input,u32 :: naive_midpoint,,,,4811900.0,ns,4265635
u32 same input,u32 :: naive_midpoint,,,,5771300.0,ns,5118762
u32 same input,u32 :: naive_midpoint,,,,7172700.0,ns,5971889
u32 same input,u32 :: naive_midpoint,,,,7712600.0,ns,6825016
u32 same input,u32 :: naive_midpoint,,,,8995600.0,ns,7678143
u32 same input,u32 :: naive_midpoint,,,,9820800.0,ns,8531270
u32 same input,u32 :: naive_midpoint,,,,10916800.0,ns,9384397
u32 same input,u32 :: naive_midpoint,,,,11978400.0,ns,10237524
u32 same input,u32 :: naive_midpoint,,,,14621400.0,ns,11090651
u32 same input,u32 :: naive_midpoint,,,,13654400.0,ns,11943778
u32 same input,u32 :: naive_midpoint,,,,14674400.0,ns,12796905
u32 same input,u32 :: naive_midpoint,,,,15660500.0,ns,13650032
u32 same input,u32 :: naive_midpoint,,,,16585400.0,ns,14503159
u32 same input,u32 :: naive_midpoint,,,,17738600.0,ns,15356286
u32 same input,u32 :: naive_midpoint,,,,18885400.0,ns,16209413
u32 same input,u32 :: naive_midpoint,,,,19814500.0,ns,17062540
u32 same input,u32 :: naive_midpoint,,,,20816100.0,ns,17915667
u32 same input,u32 :: naive_midpoint,,,,21425200.0,ns,18768794
u32 same input,u32 :: naive_midpoint,,,,23235900.0,ns,19621921
u32 same input,u32 :: naive_midpoint,,,,23611700.0,ns,20475048
u32 same input,u32 :: naive_midpoint,,,,24785800.0,ns,21328175
u32 same input,u32 :: naive_midpoint,,,,25274000.0,ns,22181302
u32 same input,u32 :: naive_midpoint,,,,26404600.0,ns,23034429
u32 same input,u32 :: naive_midpoint,,,,31042600.0,ns,23887556
u32 same input,u32 :: naive_midpoint,,,,30352300.0,ns,24740683
u32 same input,u32 :: naive_midpoint,,,,29446700.0,ns,25593810
u32 same input,u32 :: naive_midpoint,,,,30401500.0,ns,26446937
u32 same input,u32 :: naive_midpoint,,,,31477400.0,ns,27300064
u32 same input,u32 :: naive_midpoint,,,,32419000.0,ns,28153191
u32 same input,u32 :: naive_midpoint,,,,33523700.0,ns,29006318
u32 same input,u32 :: naive_midpoint,,,,34456000.0,ns,29859445
u32 same input,u32 :: naive_midpoint,,,,35915400.0,ns,30712572
u32 same input,u32 :: naive_midpoint,,,,36784900.0,ns,31565699
u32 same input,u32 :: naive_midpoint,,,,37325700.0,ns,32418826
u32 same input,u32 :: naive_midpoint,,,,39671400.0,ns,33271953
u32 same input,u32 :: naive_midpoint,,,,39673400.0,ns,34125080
u32 same input,u32 :: naive_midpoint,,,,40484600.0,ns,34978207
u32 same input,u32 :: naive_midpoint,,,,41068400.0,ns,35831334
u32 same input,u32 :: naive_midpoint,,,,42316300.0,ns,36684461
u32 same input,u32 :: naive_midpoint,,,,43858900.0,ns,37537588
u32 same input,u32 :: naive_midpoint,,,,44094000.0,ns,38390715
u32 same input,u32 :: naive_midpoint,,,,45843400.0,ns,39243842
u32 same input,u32 :: naive_midpoint,,,,46151900.0,ns,40096969
u32 same input,u32 :: naive_midpoint,,,,47228300.0,ns,40950096
u32 same input,u32 :: naive_midpoint,,,,48865900.0,ns,41803223
u32 same input,u32 :: naive_midpoint,,,,49183900.0,ns,42656350
u32 same input,u32 :: naive_midpoint,,,,50252500.0,ns,43509477
u32 same input,u32 :: naive_midpoint,,,,51628300.0,ns,44362604
u32 same input,u32 :: naive_midpoint,,,,51997000.0,ns,45215731
u32 same input,u32 :: naive_midpoint,,,,52582000.0,ns,46068858
u32 same input,u32 :: naive_midpoint,,,,53971600.0,ns,46921985
u32 same input,u32 :: naive_midpoint,,,,54797800.0,ns,47775112
u32 same input,u32 :: naive_midpoint,,,,55812500.0,ns,48628239
u32 same input,u32 :: naive_midpoint,,,,57162500.0,ns,49481366
u32 same input,u32 :: naive_midpoint,,,,57673400.0,ns,50334493
u32 same input,u32 :: naive_midpoint,,,,59254600.0,ns,51187620
u32 same input,u32 :: naive_midpoint,,,,60480200.0,ns,52040747
u32 same input,u32 :: naive_midpoint,,,,61360900.0,ns,52893874
u32 same input,u32 :: naive_midpoint,,,,63114600.0,ns,53747001
u32 same input,u32 :: naive_midpoint,,,,62593900.0,ns,54600128
u32 same input,u32 :: naive_midpoint,,,,64369000.0,ns,55453255
u32 same input,u32 :: naive_midpoint,,,,66667200.0,ns,56306382
u32 same input,u32 :: naive_midpoint,,,,66040900.0,ns,57159509
u32 same input,u32 :: naive_midpoint,,,,66614300.0,ns,58012636
u32 same input,u32 :: naive_midpoint,,,,67791100.0,ns,58865763
u32 same input,u32 :: naive_midpoint,,,,69579100.0,ns,59718890
u32 same input,u32 :: naive_midpoint,,,,69650700.0,ns,60572017
u32 same input,u32 :: naive_midpoint,,,,71135800.0,ns,61425144
u32 same input,u32 :: naive_midpoint,,,,72159100.0,ns,62278271
u32 same input,u32 :: naive_midpoint,,,,72935300.0,ns,63131398
u32 same input,u32 :: naive_midpoint,,,,73786700.0,ns,63984525
u32 same input,u32 :: naive_midpoint,,,,74725700.0,ns,64837652
u32 same input,u32 :: naive_midpoint,,,,76387600.0,ns,65690779
u32 same input,u32 :: naive_midpoint,,,,77325800.0,ns,66543906
u32 same input,u32 :: naive_midpoint,,,,77761100.0,ns,67397033
u32 same input,u32 :: naive_midpoint,,,,78659400.0,ns,68250160
u32 same input,u32 :: naive_midpoint,,,,79314800.0,ns,69103287
u32 same input,u32 :: naive_midpoint,,,,80921900.0,ns,69956414
u32 same input,u32 :: naive_midpoint,,,,81476400.0,ns,70809541
u32 same input,u32 :: naive_midpoint,,,,83643300.0,ns,71662668
u32 same input,u32 :: naive_midpoint,,,,83485400.0,ns,72515795
u32 same input,u32 :: naive_midpoint,,,,84096600.0,ns,73368922
u32 same input,u32 :: naive_midpoint,,,,88122800.0,ns,74222049
