group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,1687000.0,ns,435603
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,2442000.0,ns,871206
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,2832900.0,ns,1306809
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,4050600.0,ns,1742412
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,5930300.0,ns,2178015
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,5834000.0,ns,2613618
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,7267300.0,ns,3049221
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,7818200.0,ns,3484824
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,10038700.0,ns,3920427
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,9782800.0,ns,4356030
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,11520200.0,ns,4791633
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,11973200.0,ns,5227236
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,13579400.0,ns,5662839
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,14076600.0,ns,6098442
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,14834300.0,ns,6534045
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,15389400.0,ns,6969648
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,18560700.0,ns,7405251
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,19316300.0,ns,7840854
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,18478900.0,ns,8276457
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,19728900.0,ns,8712060
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,21642700.0,ns,9147663
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,21504300.0,ns,9583266
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,22230300.0,ns,10018869
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,23335800.0,ns,10454472
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,24791100.0,ns,10890075
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,25442300.0,ns,11325678
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,27077600.0,ns,11761281
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,27081500.0,ns,12196884
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,28549200.0,ns,12632487
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,29046800.0,ns,13068090
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,30784300.0,ns,13503693
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,32672000.0,ns,13939296
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,31959300.0,ns,14374899
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,33399000.0,ns,14810502
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,36616200.0,ns,15246105
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,35712500.0,ns,15681708
u128 same input,u128 :: midpoint_via_bitwise_ops,,,,36781600.0,ns,16117311
