group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i64 same input,i64 :: naive_midpoint,,,,79088400.0,ns,52262301
i64 same input,i64 :: naive_midpoint,,,,80868700.0,ns,52836612
i64 same input,i64 :: naive_midpoint,,,,87003100.0,ns,53410923
i64 same input,i64 :: naive_midpoint,,,,83725300.0,ns,53985234
i64 same input,i64 :: naive_midpoint,,,,83851500.0,ns,54559545
i64 same input,i64 :: naive_midpoint,,,,85493400.0,ns,55133856
i64 same input,i64 :: naive_midpoint,,,,84507900.0,ns,55708167
i64 same input,i64 :: naive_midpoint,,,,91047000.0,ns,56282478
i64 same input,i64 :: naive_midpoint,,,,86747400.0,ns,56856789
i64 same input,i64 :: naive_midpoint,,,,85443200.0,ns,57431100
