group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,1164500.0,ns,489163
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,2111800.0,ns,978326
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,3172800.0,ns,1467489
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,3789800.0,ns,1956652
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,4699800.0,ns,2445815
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,9493700.0,ns,2934978
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,11007200.0,ns,3424141
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,7328200.0,ns,3913304
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,8245900.0,ns,4402467
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,9521700.0,ns,4891630
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,13309900.0,ns,5380793
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,12626100.0,ns,5869956
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,12718500.0,ns,6359119
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,14027700.0,ns,6848282
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,14855200.0,ns,7337445
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,15075200.0,ns,7826608
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,16212500.0,ns,8315771
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,18685100.0,ns,8804934
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,18939300.0,ns,9294097
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,18947800.0,ns,9783260
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,20557800.0,ns,10272423
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,29895300.0,ns,10761586
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,29556100.0,ns,11250749
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,22739600.0,ns,11739912
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,32935800.0,ns,12229075
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,24754600.0,ns,12718238
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,24935600.0,ns,13207401
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,25289200.0,ns,13696564
