group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,968000.0,ns,590577
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,1939600.0,ns,1181154
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,2846100.0,ns,1771731
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,4091700.0,ns,2362308
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,4905800.0,ns,2952885
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,5624900.0,ns,3543462
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,7204600.0,ns,4134039
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,7933700.0,ns,4724616
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,9035600.0,ns,5315193
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,9349900.0,ns,5905770
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,10524700.0,ns,6496347
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,12203100.0,ns,7086924
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,11409800.0,ns,7677501
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,12793800.0,ns,8268078
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,13491500.0,ns,8858655
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,15401500.0,ns,9449232
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,18156900.0,ns,10039809
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,16888700.0,ns,10630386
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,18436700.0,ns,11220963
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,18794600.0,ns,11811540
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,18394200.0,ns,12402117
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,19586800.0,ns,12992694
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,20665300.0,ns,13583271
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,23702700.0,ns,14173848
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,24381900.0,ns,14764425
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,25535200.0,ns,15355002
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,32817900.0,ns,15945579
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,26369700.0,ns,16536156
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,26895100.0,ns,17126733
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,27684500.0,ns,17717310
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,42294600.0,ns,18307887
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,37521300.0,ns,18898464
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,32014200.0,ns,19489041
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,31910000.0,ns,20079618
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,32480900.0,ns,20670195
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,34120300.0,ns,21260772
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,35274500.0,ns,21851349
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,35074300.0,ns,22441926
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,52393700.0,ns,23032503
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,38528700.0,ns,23623080
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,37489800.0,ns,24213657
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,43932500.0,ns,24804234
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,42472800.0,ns,25394811
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,39976400.0,ns,25985388
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,39326300.0,ns,26575965
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,43680400.0,ns,27166542
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,44086300.0,ns,27757119
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,43650600.0,ns,28347696
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,45399200.0,ns,28938273
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,45635200.0,ns,29528850
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,46752200.0,ns,30119427
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,46568000.0,ns,30710004
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,51704600.0,ns,31300581
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,48475000.0,ns,31891158
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,51875000.0,ns,32481735
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,51914600.0,ns,33072312
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,53302200.0,ns,33662889
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,53809700.0,ns,34253466
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,54435800.0,ns,34844043
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,63381100.0,ns,35434620
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,56325800.0,ns,36025197
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,73472400.0,ns,36615774
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,59838200.0,ns,37206351
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,59889200.0,ns,37796928
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,57014400.0,ns,38387505
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,61046400.0,ns,38978082
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,63546500.0,ns,39568659
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,64716300.0,ns,40159236
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,62637800.0,ns,40749813
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,65640700.0,ns,41340390
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,70133600.0,ns,41930967
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,69938500.0,ns,42521544
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,67234300.0,ns,43112121
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,70647800.0,ns,43702698
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,72748900.0,ns,44293275
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,75565400.0,ns,44883852
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,81892300.0,ns,45474429
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,73985300.0,ns,46065006
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,69644300.0,ns,46655583
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,71182600.0,ns,47246160
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,79301200.0,ns,47836737
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,83377200.0,ns,48427314
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,74160100.0,ns,49017891
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,87639600.0,ns,49608468
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,97013600.0,ns,50199045
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,79775800.0,ns,50789622
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,91401200.0,ns,51380199
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,89761800.0,ns,51970776
