group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,85620600.0,ns,44587908
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,73854200.0,ns,45174591
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,93672500.0,ns,45761274
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,68380600.0,ns,46347957
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,72275900.0,ns,46934640
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,70258500.0,ns,47521323
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,73398800.0,ns,48108006
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,73450300.0,ns,48694689
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,78674700.0,ns,49281372
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,78682600.0,ns,49868055
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,80123200.0,ns,50454738
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,86225900.0,ns,51041421
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,81290500.0,ns,51628104
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,106791600.0,ns,52214787
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,87902400.0,ns,52801470
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,81476000.0,ns,53388153
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,88450100.0,ns,53974836
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,87257700.0,ns,54561519
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,107294400.0,ns,55148202
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,101759200.0,ns,55734885
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,91017900.0,ns,56321568
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,82103100.0,ns,56908251
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,96036000.0,ns,57494934
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,88019900.0,ns,58081617
i32 same input,i32 :: midpoint_via_primitive_promotion,,,,89395400.0,ns,58668300
