group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,73265900.0,ns,58491880
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,72451100.0,ns,59261510
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,74048700.0,ns,60031140
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,75612400.0,ns,60800770
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,74859200.0,ns,61570400
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,77355800.0,ns,62340030
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,76755800.0,ns,63109660
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,78089700.0,ns,63879290
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,79652500.0,ns,64648920
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,79652700.0,ns,65418550
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,81828500.0,ns,66188180
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,81425800.0,ns,66957810
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,84134200.0,ns,67727440
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,82661200.0,ns,68497070
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,85663400.0,ns,69266700
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,87551400.0,ns,70036330
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,87205600.0,ns,70805960
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,89082000.0,ns,71575590
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,90958200.0,ns,72345220
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,89107400.0,ns,73114850
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,89426500.0,ns,73884480
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,91680700.0,ns,74654110
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,92325500.0,ns,75423740
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,93510500.0,ns,76193370
u32 same input,u32 :: midpoint_via_primitive_promotion,,,,93795300.0,ns,76963000
