group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,65847600.0,ns,43015492
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,65200100.0,ns,43621344
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,65066000.0,ns,44227196
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,78477300.0,ns,44833048
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,71526600.0,ns,45438900
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,68610400.0,ns,46044752
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,67931800.0,ns,46650604
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,70431200.0,ns,47256456
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,71148200.0,ns,47862308
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,82566800.0,ns,48468160
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,74910700.0,ns,49074012
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,72685900.0,ns,49679864
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,76954700.0,ns,50285716
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,79576000.0,ns,50891568
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,82623900.0,ns,51497420
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,80549700.0,ns,52103272
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,91206200.0,ns,52709124
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,77378900.0,ns,53314976
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,77984300.0,ns,53920828
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,79285400.0,ns,54526680
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,82455100.0,ns,55132532
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,81510900.0,ns,55738384
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,82361600.0,ns,56344236
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,82454400.0,ns,56950088
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,83040900.0,ns,57555940
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,84581800.0,ns,58161792
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,87534300.0,ns,58767644
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,86416800.0,ns,59373496
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,87050200.0,ns,59979348
u16 same input,u16 :: midpoint_via_naive_midpoint_diff,,,,88885900.0,ns,60585200
