group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: naive_midpoint,,,,2026100.0,ns,838193
u16 same input,u16 :: naive_midpoint,,,,2202300.0,ns,1676386
u16 same input,u16 :: naive_midpoint,,,,2840000.0,ns,2514579
u16 same input,u16 :: naive_midpoint,,,,3778700.0,ns,3352772
u16 same input,u16 :: naive_midpoint,,,,4727000.0,ns,4190965
u16 same input,u16 :: naive_midpoint,,,,8361800.0,ns,5029158
u16 same input,u16 :: naive_midpoint,,,,6700900.0,ns,5867351
u16 same input,u16 :: naive_midpoint,,,,8766400.0,ns,6705544
u16 same input,u16 :: naive_midpoint,,,,8532400.0,ns,7543737
u16 same input,u16 :: naive_midpoint,,,,9675400.0,ns,8381930
u16 same input,u16 :: naive_midpoint,,,,10396700.0,ns,9220123
u16 same input,u16 :: naive_midpoint,,,,11666400.0,ns,10058316
u16 same input,u16 :: naive_midpoint,,,,12573000.0,ns,10896509
u16 same input,u16 :: naive_midpoint,,,,13449500.0,ns,11734702
u16 same input,u16 :: naive_midpoint,,,,14787600.0,ns,12572895
u16 same input,u16 :: naive_midpoint,,,,16242100.0,ns,13411088
u16 same input,u16 :: naive_midpoint,,,,16180400.0,ns,14249281
u16 same input,u16 :: naive_midpoint,,,,17292800.0,ns,15087474
u16 same input,u16 :: naive_midpoint,,,,18229100.0,ns,15925667
u16 same input,u16 :: naive_midpoint,,,,19124900.0,ns,16763860
u16 same input,u16 :: naive_midpoint,,,,20410100.0,ns,17602053
u16 same input,u16 :: naive_midpoint,,,,21675200.0,ns,18440246
u16 same input,u16 :: naive_midpoint,,,,22249600.0,ns,19278439
u16 same input,u16 :: naive_midpoint,,,,23058000.0,ns,20116632
u16 same input,u16 :: naive_midpoint,,,,23890200.0,ns,20954825
u16 same input,u16 :: naive_midpoint,,,,25392100.0,ns,21793018
u16 same input,u16 :: naive_midpoint,,,,26843900.0,ns,22631211
u16 same input,u16 :: naive_midpoint,,,,26858500.0,ns,23469404
u16 same input,u16 :: naive_midpoint,,,,27860300.0,ns,24307597
u16 same input,u16 :: naive_midpoint,,,,29095000.0,ns,25145790
u16 same input,u16 :: naive_midpoint,,,,30109900.0,ns,25983983
u16 same input,u16 :: naive_midpoint,,,,31238300.0,ns,26822176
u16 same input,u16 :: naive_midpoint,,,,31733500.0,ns,27660369
u16 same input,u16 :: naive_midpoint,,,,32781500.0,ns,28498562
u16 same input,u16 :: naive_midpoint,,,,33749500.0,ns,29336755
u16 same input,u16 :: naive_midpoint,,,,35235600.0,ns,30174948
u16 same input,u16 :: naive_midpoint,,,,36692400.0,ns,31013141
u16 same input,u16 :: naive_midpoint,,,,37618300.0,ns,31851334
u16 same input,u16 :: naive_midpoint,,,,38129600.0,ns,32689527
u16 same input,u16 :: naive_midpoint,,,,38533500.0,ns,33527720
u16 same input,u16 :: naive_midpoint,,,,39634000.0,ns,34365913
u16 same input,u16 :: naive_midpoint,,,,40210000.0,ns,35204106
u16 same input,u16 :: naive_midpoint,,,,41556400.0,ns,36042299
u16 same input,u16 :: naive_midpoint,,,,42135100.0,ns,36880492
u16 same input,u16 :: naive_midpoint,,,,43293400.0,ns,37718685
u16 same input,u16 :: naive_midpoint,,,,44900500.0,ns,38556878
u16 same input,u16 :: naive_midpoint,,,,45104200.0,ns,39395071
u16 same input,u16 :: naive_midpoint,,,,46483800.0,ns,40233264
u16 same input,u16 :: naive_midpoint,,,,46915800.0,ns,41071457
u16 same input,u16 :: naive_midpoint,,,,48769400.0,ns,41909650
u16 same input,u16 :: naive_midpoint,,,,49132600.0,ns,42747843
u16 same input,u16 :: naive_midpoint,,,,50337500.0,ns,43586036
u16 same input,u16 :: naive_midpoint,,,,51081100.0,ns,44424229
u16 same input,u16 :: naive_midpoint,,,,51763300.0,ns,45262422
u16 same input,u16 :: naive_midpoint,,,,54944600.0,ns,46100615
u16 same input,u16 :: naive_midpoint,,,,54156100.0,ns,46938808
u16 same input,u16 :: naive_midpoint,,,,54633200.0,ns,47777001
u16 same input,u16 :: naive_midpoint,,,,55778600.0,ns,48615194
u16 same input,u16 :: naive_midpoint,,,,56500700.0,ns,49453387
u16 same input,u16 :: naive_midpoint,,,,58464500.0,ns,50291580
u16 same input,u16 :: naive_midpoint,,,,59221700.0,ns,51129773
u16 same input,u16 :: naive_midpoint,,,,60056800.0,ns,51967966
u16 same input,u16 :: naive_midpoint,,,,60431600.0,ns,52806159
u16 same input,u16 :: naive_midpoint,,,,61298100.0,ns,53644352
u16 same input,u16 :: naive_midpoint,,,,63268200.0,ns,54482545
u16 same input,u16 :: naive_midpoint,,,,63678700.0,ns,55320738
u16 same input,u16 :: naive_midpoint,,,,64382400.0,ns,56158931
u16 same input,u16 :: naive_midpoint,,,,65207600.0,ns,56997124
u16 same input,u16 :: naive_midpoint,,,,66828600.0,ns,57835317
u16 same input,u16 :: naive_midpoint,,,,67675500.0,ns,58673510
u16 same input,u16 :: naive_midpoint,,,,70089300.0,ns,59511703
u16 same input,u16 :: naive_midpoint,,,,69548800.0,ns,60349896
u16 same input,u16 :: naive_midpoint,,,,70164800.0,ns,61188089
u16 same input,u16 :: naive_midpoint,,,,71337900.0,ns,62026282
u16 same input,u16 :: naive_midpoint,,,,77293800.0,ns,62864475
u16 same input,u16 :: naive_midpoint,,,,73968700.0,ns,63702668
u16 same input,u16 :: naive_midpoint,,,,75654100.0,ns,64540861
u16 same input,u16 :: naive_midpoint,,,,75325500.0,ns,65379054
u16 same input,u16 :: naive_midpoint,,,,77254700.0,ns,66217247
u16 same input,u16 :: naive_midpoint,,,,77228300.0,ns,67055440
u16 same input,u16 :: naive_midpoint,,,,77991500.0,ns,67893633
u16 same input,u16 :: naive_midpoint,,,,79020400.0,ns,68731826
u16 same input,u16 :: naive_midpoint,,,,80722600.0,ns,69570019
u16 same input,u16 :: naive_midpoint,,,,82999200.0,ns,70408212
u16 same input,u16 :: naive_midpoint,,,,83056200.0,ns,71246405
u16 same input,u16 :: naive_midpoint,,,,83128500.0,ns,72084598
u16 same input,u16 :: naive_midpoint,,,,84488200.0,ns,72922791
u16 same input,u16 :: naive_midpoint,,,,84514700.0,ns,73760984
u16 same input,u16 :: naive_midpoint,,,,86070400.0,ns,74599177
u16 same input,u16 :: naive_midpoint,,,,86717400.0,ns,75437370
u16 same input,u16 :: naive_midpoint,,,,88636700.0,ns,76275563
u16 same input,u16 :: naive_midpoint,,,,88493500.0,ns,77113756
u16 same input,u16 :: naive_midpoint,,,,89436500.0,ns,77951949
u16 same input,u16 :: naive_midpoint,,,,90161800.0,ns,78790142
u16 same input,u16 :: naive_midpoint,,,,93360400.0,ns,79628335
u16 same input,u16 :: naive_midpoint,,,,92983100.0,ns,80466528
u16 same input,u16 :: naive_midpoint,,,,94709600.0,ns,81304721
u16 same input,u16 :: naive_midpoint,,,,94154200.0,ns,82142914
u16 same input,u16 :: naive_midpoint,,,,97663800.0,ns,82981107
u16 same input,u16 :: naive_midpoint,,,,96960000.0,ns,83819300
