group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,1516600.0,ns,593994
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,2120900.0,ns,1187988
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,3368300.0,ns,1781982
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,4540900.0,ns,2375976
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,5023600.0,ns,2969970
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,5860900.0,ns,3563964
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,7327800.0,ns,4157958
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,7643200.0,ns,4751952
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,9180400.0,ns,5345946
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,9848700.0,ns,5939940
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,10793000.0,ns,6533934
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,11815900.0,ns,7127928
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,12722000.0,ns,7721922
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,13766000.0,ns,8315916
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,14522000.0,ns,8909910
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,15688500.0,ns,9503904
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,17372800.0,ns,10097898
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,18344000.0,ns,10691892
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,18435800.0,ns,11285886
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,19523700.0,ns,11879880
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,20692600.0,ns,12473874
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,21514900.0,ns,13067868
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,22720100.0,ns,13661862
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,26764700.0,ns,14255856
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,24546300.0,ns,14849850
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,25550900.0,ns,15443844
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,26812300.0,ns,16037838
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,27777600.0,ns,16631832
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,28488200.0,ns,17225826
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,29428500.0,ns,17819820
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,32103100.0,ns,18413814
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,31407400.0,ns,19007808
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,32171700.0,ns,19601802
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,34446200.0,ns,20195796
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,34355900.0,ns,20789790
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,35448900.0,ns,21383784
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,36774300.0,ns,21977778
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,38829900.0,ns,22571772
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,39287300.0,ns,23165766
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,39335800.0,ns,23759760
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,40797000.0,ns,24353754
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,41653300.0,ns,24947748
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,43728400.0,ns,25541742
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,44159600.0,ns,26135736
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,44374300.0,ns,26729730
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,45136700.0,ns,27323724
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,45918700.0,ns,27917718
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,47081000.0,ns,28511712
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,48887700.0,ns,29105706
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,49720200.0,ns,29699700
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,50110400.0,ns,30293694
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,50787900.0,ns,30887688
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,52724200.0,ns,31481682
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,53494300.0,ns,32075676
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,53944800.0,ns,32669670
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,54944700.0,ns,33263664
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,55978700.0,ns,33857658
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,56571200.0,ns,34451652
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,58096000.0,ns,35045646
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,59360800.0,ns,35639640
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,59408500.0,ns,36233634
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,61144300.0,ns,36827628
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,61969300.0,ns,37421622
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,63756400.0,ns,38015616
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,63594600.0,ns,38609610
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,64445500.0,ns,39203604
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,65923400.0,ns,39797598
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,66673900.0,ns,40391592
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,67577400.0,ns,40985586
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,68931000.0,ns,41579580
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,69398100.0,ns,42173574
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,71513900.0,ns,42767568
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,71816800.0,ns,43361562
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,74602300.0,ns,43955556
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,73423400.0,ns,44549550
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,73726700.0,ns,45143544
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,78495200.0,ns,45737538
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,76199500.0,ns,46331532
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,77706900.0,ns,46925526
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,79906100.0,ns,47519520
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,83766800.0,ns,48113514
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,79958200.0,ns,48707508
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,82534800.0,ns,49301502
