group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,997900.0,ns,589188
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,2073900.0,ns,1178376
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,5544100.0,ns,1767564
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,7701600.0,ns,2356752
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,7069500.0,ns,2945940
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,5466600.0,ns,3535128
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,6515900.0,ns,4124316
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,7699300.0,ns,4713504
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,8254800.0,ns,5302692
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,9317600.0,ns,5891880
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,10234300.0,ns,6481068
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,11441000.0,ns,7070256
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,12163500.0,ns,7659444
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,13425600.0,ns,8248632
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,15389400.0,ns,8837820
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,16087600.0,ns,9427008
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,16144000.0,ns,10016196
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,17526100.0,ns,10605384
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,17385800.0,ns,11194572
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,18525800.0,ns,11783760
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,20277800.0,ns,12372948
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,21782500.0,ns,12962136
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,21536600.0,ns,13551324
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,22966100.0,ns,14140512
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,25356100.0,ns,14729700
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,24091500.0,ns,15318888
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,25548300.0,ns,15908076
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,27769600.0,ns,16497264
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,28209500.0,ns,17086452
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,26022400.0,ns,17675640
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,26945100.0,ns,18264828
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,30092600.0,ns,18854016
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,32334600.0,ns,19443204
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,29664000.0,ns,20032392
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,32605600.0,ns,20621580
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,36209900.0,ns,21210768
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,36734900.0,ns,21799956
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,33865200.0,ns,22389144
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,34076300.0,ns,22978332
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,34962300.0,ns,23567520
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,35772700.0,ns,24156708
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,37924800.0,ns,24745896
