group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,1374500.0,ns,653786
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,2143000.0,ns,1307572
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,2896600.0,ns,1961358
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,3834000.0,ns,2615144
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,5506900.0,ns,3268930
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,5784400.0,ns,3922716
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,7334800.0,ns,4576502
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,9260200.0,ns,5230288
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,8673600.0,ns,5884074
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,9677700.0,ns,6537860
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,10748200.0,ns,7191646
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,11868400.0,ns,7845432
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,12587500.0,ns,8499218
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,13453000.0,ns,9153004
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,14623100.0,ns,9806790
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,16218400.0,ns,10460576
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,17213000.0,ns,11114362
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,17727500.0,ns,11768148
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,18395900.0,ns,12421934
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,19344700.0,ns,13075720
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,20388400.0,ns,13729506
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,23280400.0,ns,14383292
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,22292600.0,ns,15037078
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,23832300.0,ns,15690864
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,24128800.0,ns,16344650
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,25615200.0,ns,16998436
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,26467900.0,ns,17652222
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,27228000.0,ns,18306008
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,28381900.0,ns,18959794
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,29824200.0,ns,19613580
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,29933800.0,ns,20267366
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,30821600.0,ns,20921152
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,32159100.0,ns,21574938
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,38033500.0,ns,22228724
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,33783900.0,ns,22882510
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,35256300.0,ns,23536296
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,36137400.0,ns,24190082
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,37048400.0,ns,24843868
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,38179500.0,ns,25497654
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,39174500.0,ns,26151440
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,40121800.0,ns,26805226
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,40496200.0,ns,27459012
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,42747600.0,ns,28112798
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,42980500.0,ns,28766584
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,43827500.0,ns,29420370
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,44921800.0,ns,30074156
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,45285300.0,ns,30727942
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,46534100.0,ns,31381728
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,48244200.0,ns,32035514
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,48709700.0,ns,32689300
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,51077700.0,ns,33343086
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,53209800.0,ns,33996872
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,52225000.0,ns,34650658
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,52934800.0,ns,35304444
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,54226100.0,ns,35958230
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,54803800.0,ns,36612016
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,56868700.0,ns,37265802
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,56449000.0,ns,37919588
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,58165300.0,ns,38573374
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,58765300.0,ns,39227160
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,60129800.0,ns,39880946
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,61317500.0,ns,40534732
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,61711600.0,ns,41188518
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,62573400.0,ns,41842304
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,63328600.0,ns,42496090
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,69451200.0,ns,43149876
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,65679000.0,ns,43803662
u32 same input,u32 :: midpoint_via_cpp_20_std_implementation,,,,68249500.0,ns,44457448
