group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,74408300.0,ns,42940701
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,74828000.0,ns,43563030
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,71138000.0,ns,44185359
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,72199700.0,ns,44807688
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,74872500.0,ns,45430017
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,74150700.0,ns,46052346
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,82440800.0,ns,46674675
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,76616400.0,ns,47297004
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,77896900.0,ns,47919333
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,91809000.0,ns,48541662
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,79954100.0,ns,49163991
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,77166900.0,ns,49786320
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,89849900.0,ns,50408649
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,78792100.0,ns,51030978
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,88658900.0,ns,51653307
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,89300000.0,ns,52275636
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,88942000.0,ns,52897965
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,93475500.0,ns,53520294
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,91404300.0,ns,54142623
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,104818300.0,ns,54764952
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,92001600.0,ns,55387281
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,104314300.0,ns,56009610
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,106773300.0,ns,56631939
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,99988400.0,ns,57254268
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,94268100.0,ns,57876597
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,94702700.0,ns,58498926
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,95580300.0,ns,59121255
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,98105800.0,ns,59743584
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,116735500.0,ns,60365913
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,103337500.0,ns,60988242
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,104877300.0,ns,61610571
u16 same input,u16 :: midpoint_via_cpp_20_std_implementation,,,,100484300.0,ns,62232900
