group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,1294500.0,ns,672379
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,2179900.0,ns,1344758
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,2851900.0,ns,2017137
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,3789100.0,ns,2689516
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,4740100.0,ns,3361895
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,6589900.0,ns,4034274
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,6636900.0,ns,4706653
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,8325700.0,ns,5379032
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,8694000.0,ns,6051411
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,10845100.0,ns,6723790
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,11143800.0,ns,7396169
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,12271600.0,ns,8068548
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,12551300.0,ns,8740927
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,13676400.0,ns,9413306
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,14585100.0,ns,10085685
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,15295700.0,ns,10758064
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,16470400.0,ns,11430443
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,17986400.0,ns,12102822
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,18338200.0,ns,12775201
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,19784000.0,ns,13447580
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,20128600.0,ns,14119959
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,21270700.0,ns,14792338
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,22818500.0,ns,15464717
u32 same input,u32 :: midpoint_via_naive_midpoint_diff,,,,24344200.0,ns,16137096
